"Accession","SICK-0168-KB","SICK-0166-KB","SICK-2106-MW","SICK-2096-MW","SICK-0167-KB","SICK-0174-KB","SICK-4176-SJ","SICK-2102-MW","SICK-0157-KB","SICK-4191-SJ","SICK-0170-KB","SICK-4196-SJ","SICK-2118-MW","SICK-0139-KB","SICK-0146-KB","SICK-4165-SJ","SICK-2099-MW","SICK-2117-MW","SICK-0155-KB","SICK-0175-KB","SICK-4206-SJ","SICK-2108-MW","SICK-2107-MW","SICK-4184-SJ","SICK-0162-KB","SICK-0138-KB","SICK-0135-KB","SICK-0169-KB","SICK-0164-KB","SICK-0145-KB","SICK-0156-KB","SICK-2101-MW","SICK-0153-KB","SICK-0144-KB"
"A1AG1_N33_H(6)N(5)S(1)F(2)_1",13623658.73,3495867.906,5008153.49,2576759.822,3876446.074,3940148.032,12957294.38,4128986.29,7402699.966,7296805.1,6508064.276,204747.6601,2256990.56,6123438.443,6192191.986,354148.0844,3987081.429,4689787.24,18779792.75,9702419.157,13638601.17,7977144.91,25624500.1,24406041.01,16000745.66,5207657.967,8280501.794,2870656.679,6540286.959,12435069,6777091.236,23288322.34,71374124.14,11472821.12
"A1AG1_N33_H(6)N(5)S(1)F(2)_2",16041466.2,7998856.266,1228329.487,880796.2274,3756988.788,1153491.602,17473292.75,4811422.485,6884615.85,7926298.406,2234717.443,2147811.216,2056572.222,9415956.313,5478089.257,1606138.381,2877937.304,2025768.63,5580854.849,1416041.557,8433525.452,9501353.411,10190680.26,1895782.802,9426769.013,6547303.771,1320211.468,3430731.765,6212151.138,7263057.473,7209911.508,10839552.03,10534143.03,14226993.56
"A1AG1_N33_H(6)N(5)S(1)F(3)",2926138.878,4202494.628,4371383.102,3257879.031,313904.1849,3009079.46,53428913.79,2351771.457,4744327.719,8079600.786,963407.2976,436524.4724,1339917.962,5539471.986,14275513.46,1896234.718,19558461.17,29506256.55,19810204.35,13717645.53,8230475.865,18129652.24,16693312.53,4300687.293,48812742.94,5991367.86,7082107.197,4017293.312,25669731.63,34472731.79,888614.1447,1018152.147,18630041.29,16133076.39
"A1AG1_N33_H(6)N(5)S(1)F(4)",205125091.2,71059856.27,2961444.287,2695696.483,2754167.652,181048.8511,1639033.128,1376789.01,111885492.2,1258531.865,566879.1217,41962554.73,29647838.43,1760478.815,166357.1876,18859415.13,801620.2875,1618784.425,1434220.589,683673.6365,111375521.2,142621.7081,116308026.1,24956035.97,668909.175,58078943.61,1163578.446,48494356.68,513267.3534,470590.7324,128608041.3,91616.4744,1165586.626,184286.5888
"A1AG1_N33_H(6)N(5)S(2)_1",69595675.54,27844472.37,5231123.525,9786221.763,27244192.56,4682488.993,123457232.1,23637211.13,54283698.72,52655652.5,7410791.221,9818206.831,15314061.55,56816296.54,41168021.42,9939014.905,22634531.09,19759419.03,108513393.6,10879750.13,90724077.98,86136074.48,121353260.7,22364718.41,108839020,50699452.95,10144573.51,21977881.46,71413148.2,108340055.8,95755490.4,127063130,94926223.06,167984903.3
"A1AG1_N33_H(6)N(5)S(2)_2",534610.9013,38164.84742,112423.083,556985.4491,1024388.134,455015.6138,646201.579,179245.4227,1423840.966,1200043.722,2619919.651,357968.7341,762182.7181,206766.5859,215703.1229,271313.6,508300.5575,613462.3307,3240086.164,589817.7667,1204768.102,651380.6364,4094505.524,763044.9717,611761.9272,853716.6231,758030.2974,412502.8993,1097948.727,1671925.066,2231375.667,6440345.488,535804.8903,2432079.883
"A1AG1_N33_H(6)N(5)S(2)_3",15762728.69,7445763.327,1230416.951,1393484.997,4180018.962,1436046.43,19119087.02,5678930.585,8278669.89,6109855.964,2708814.794,2028290.517,2626539.87,10580129.03,5941109.381,1479013.599,2573629.545,2645728.96,5977850.536,1151705.699,7479683.839,11741882.63,11390671.55,1521894.95,9920037.799,7409832.964,1756290.024,2648073.728,7151892.323,5715987.05,8130658.285,12367246.67,11916375.86,15283023.26
"A1AG1_N33_H(6)N(5)S(2)F(1)_1",3122632.685,4337244.721,4946632.59,3481695.001,734963.9476,2961900.574,61465119.8,2540359.158,5067497.713,8590471.188,7449008.953,4231724.29,1838852.353,6405610.858,15772007.86,780788.4571,21771798.3,34421479.07,22043410.63,15925211.51,9204286.581,20174410.27,17547756.78,4588231.54,55364126.27,314051.6809,8036226.564,4471667.704,31651875.89,38385091.86,966801.1753,955759.7413,20945458.66,18639221.08
"A1AG1_N33_H(6)N(5)S(2)F(1)_2",727097.3343,1692937.552,889565.8687,788001.7656,606019.2384,1029368.213,13425116.02,926392.5489,1089008.162,1502815.587,1581036.371,287623.802,1342922.317,3603801.328,3270170.26,458546.7331,3305167.943,4707190.477,1621072.722,2036989.287,1302460.86,3177720,2078552.01,428499.0102,4943101.023,933221.7562,744292.7782,1831706.759,3382003.305,3327277.91,502898.2133,1270013.438,3326989.573,1694678.847
"A1AG1_N33_H(6)N(5)S(2)F(2)_1",2764218.298,876709.8847,488692.1756,2653661.919,2664491.137,129180.2979,2137545.768,827768.9181,4739038.788,2555941.487,1042109.747,1107255.451,1325368.586,1992978.552,773867.6386,1838099.396,718276.7366,1310241.846,8136313.658,347974.5629,1983406.518,1514405.765,6466830.198,1487234.853,1075945.152,952974.8323,1020641.904,1929868.104,922015.9747,1457259.687,3531911.805,10471842.25,1063565.653,4001138.425
"A1AG1_N33_H(6)N(5)S(2)F(2)_2",70247532.44,38996654.75,7989424.907,10017422.63,26751560.65,8107948.027,109628205.1,23878626.58,50346684.94,55006883.18,8800058.275,14427483.1,18328761.68,47926534.62,20232012.67,8795882.463,23844507.76,18164751.22,68261602.79,6836039.679,32391909.51,47448370.22,48390497.29,6867260.744,38219167.72,29167658.52,4837506.794,16675790.92,29147870.62,40440398.68,38515400.01,51547186.76,39064404.55,63435791.39
"A1AG1_N33_H(6)N(5)S(2)F(4)",661163.105,62222.59326,444629.725,511884.5632,313904.1849,394396.1834,81551.38448,81849.30149,220464.9362,109217.6153,707055.262,244203.1371,216845.66,223777.4322,249331.1041,95871.68786,1503663.425,1997050.99,203938.5058,553288.5784,240237.3034,1059371.476,266437.3803,199551.1465,477378.37,397978.0065,3231632.983,232499.8652,371887.3618,610048.1927,131443.453,221399.1791,345049.58,97792.54604
"A1AG1_N33_H(6)N(5)S(3)_1",360137600.8,162375553.4,26229738.06,58626361.02,124107769.2,32898178.94,672751816.6,180923926.1,247361266.7,191222373.3,39408790.38,70021239.37,72361597.99,322314652.7,117164008.6,39077062.62,107307069.7,86923026.63,294218786.4,44195605.74,190160410.6,279599924.1,268423606,58987750.43,236014023.9,148991775.4,28939935.09,113513767.6,169885445.2,214526128.3,233757921.3,308624444.9,307017901.4,391403014.6
"A1AG1_N33_H(6)N(5)S(3)_2",9568470.523,4015702.379,3034822.578,7400837.751,9025938.952,662197.9921,13221972.42,2373202.887,15204716.87,12782221.71,3506439.753,6147345.658,6391520.98,6667886.784,2254024.903,5443032.137,1890964.889,3153310.156,24313043.73,778626.4579,5756266.557,5079317.595,23834977.04,6373249.87,4606658.383,4812156.245,413291.0555,5228465.583,4080350.25,7596516.954,12135462.72,33078475.29,3782655.967,14067564.52
"A1AG1_N33_H(6)N(5)S(3)_3",80021465.66,43165396.66,8664193.48,11135417.15,29110960.59,9805530.439,99982671.83,20693842.21,53920241.91,59305315.89,7635341.59,15746572.66,19764645.95,52202267.07,20921000.93,9017593.95,24693644.1,18794560.6,75630855.93,7608612.555,30716900.7,46179458.33,41743431.66,8713930.515,42220190.23,23530661.92,8137186.691,19512454.58,30092529.06,42209937.75,42570990.28,44810364.38,42173478.93,69002944.34
"A1AG1_N33_H(6)N(5)S(3)F(1)_1",19294881.9,34204360,41203022.29,33466455.8,975367.8826,24866106.37,348323727.1,15639374.24,28328281.48,45312080.36,329485.4974,586959.0723,12682621.87,38098714.03,38987471.77,1725955.051,92529431.37,141300637.5,61507367.74,64102727.2,21481769.71,69031359.85,67215456.82,13131098.28,145134801.8,42064363,38933992.56,19968954.66,85394903.89,85317772.1,3990969.147,4401519.693,61618687.18,54192015.05
"A1AG1_N33_H(6)N(5)S(3)F(1)_2",203531.6075,763833.9539,4212600.855,4301425.954,287230.1174,623077.0088,8369836.043,856246.4731,1383238.271,2372587.065,939744.4042,869179.1352,477992.1293,398364.4319,639926.2416,380682.7174,2044966.816,8541536.588,5732520.787,1264532.188,1673643.914,1180614.497,4016833.772,1515438.655,2970354.609,412441.3984,812640.5972,1436810.017,2510746.594,3070425.097,383372.0656,790988.5723,390524.1394,1399339.336
"A1AG1_N33_H(6)N(5)S(3)F(1)_3",5580672.933,10380083.29,8989224.579,6041519.188,2198658.457,7471608.111,76719157.85,3476733.66,7827516.249,14204724.64,2965969.868,2636405.038,4011129.685,7823401.444,9390925.925,26777666.89,27399092.49,37011719.86,19697445.39,11149284.91,4856954.43,16104108.85,8412171.772,2130238.755,26382160.75,5991367.86,6435775.784,3662601.926,13880043.7,21232373.16,498621.533,834504.7478,8617669.837,8633739.477
"A1AG1_N33_H(6)N(5)S(3)F(2)",1319588.585,823044.5355,1166649.917,194234.1581,856827.062,692846.8471,6284033.53,762082.3604,404537.7782,90008.82299,4607491.289,524855.7759,1583012.254,191963.1285,997203.1257,732837.3288,1650907.261,10132116.04,1428593.26,1901645.396,648682.7631,992978.0867,796591.1347,738760.7345,1784631.869,718429.8753,509031.486,238376.5127,2851129.203,507322.8729,2133576.704,630055.7453,1626777.284,1262268.718
"A1AG1_N33_H(6)N(6)F(1)",1661658.09,2661153.134,3363946.11,5077033.891,802555.0001,5151255.117,4255139.787,1056835.376,1451456.712,2147631.758,8007857.551,1677677.775,2664711.93,1877766.127,2183498.142,1657751.41,4013181.736,3431248.652,3082059.058,4428908.969,2863768.414,2287412.608,2744452.498,2959225.257,4567599.911,831233.6707,3655522.309,3838021.403,2896619.931,2841869.689,3013285.688,1831489.606,4153806.549,1900376.702
"A1AG1_N33_H(6)N(6)S(1)",356401.4639,348019.681,1635555.915,2621660.093,140243.696,2356816.783,3429287.771,439300.7828,571481.7326,813028.4418,1801841.48,325233.2236,356266.699,48353.89823,568633.3423,412894.3539,759719.2953,929871.9966,1045919.682,327402.3019,1439584.037,449290.7614,750216.6622,92040.63656,1422060.688,422076.9063,1505394.634,387541.1067,116489.0011,331727.1832,671863.6597,140060.3748,582842.1213,691740.5502
"A1AG1_N33_H(6)N(7)S(2)F(4)",1597187.059,246241.6546,124194.2061,241034.8721,575283.5593,363674.3751,1171177.493,502350.3323,935052.8995,713293.5694,608795.5653,250475.5265,422505.1982,162837.1976,546615.4078,388989.4474,332971.2713,977768.2304,2189856.981,253503.6331,1063081.429,820345.3906,765255.2595,626886.6998,1031929.837,1148525.383,632030.2682,981292.1757,649214.4501,591308.122,994253.9079,2378127.099,1111858.158,1269132.606
"A1AG1_N33_H(7)N(5)S(1)F(1)",3632753.358,1044821.05,99708.96675,602558.6908,2164708.833,1544514.549,7480711.221,1171641.775,2742684.364,4368686.204,1454798.206,880256.247,91298143.42,3286609.233,2607794.657,2198689.847,2135714.735,87887949.17,4960558.593,4105754.426,6582341.105,3823609.794,7680809.439,2368663.812,5101797.267,4262007.888,91991546.68,144502889.6,3509472.535,6082011.143,4887158.788,8017578.426,6875030.794,10675892.63
"A1AG1_N33_H(7)N(5)S(1)F(2)",819119.2969,579483.3448,202294.5192,522688.3781,1966403.362,616043.7932,6734626.157,429937.2541,980305.7107,1344129.23,2156941.214,893458.8712,1836540.953,1095260.398,1549251.105,1480359.274,982328.7276,1611742.549,1762671.265,1100526.96,1807969.248,2512082.621,4257859.633,1781602.489,4612231.588,873772.7313,1264712.416,829680.8069,3092348.331,3856456.143,605086.7415,1699227.26,3038201,3158709.33
"A1AG1_N33_H(7)N(5)S(2)",969969.1922,426362.1708,280922.0417,434129.5061,545262.3684,444446.8932,4307679.586,771679.6057,1044891.27,1542337.013,1089367.534,1273394.607,457836.6909,1011179.74,1062094.363,834051.9308,1623620.157,659892.5716,1520579.528,894058.9261,1615196.828,1877738.894,3910841.604,1904054.048,2956219.185,1279973.013,1583025.751,1349531.701,2248531.98,1815716.49,813513.6116,2850689.779,2521509.812,2828908.045
"A1AG1_N33_H(7)N(5)S(2)F(2)_1",1947903.721,3387871.927,1333547.269,2546834.851,6380255.098,2002833.515,8413223.989,1932285.094,1660792.479,3246953.98,1423123.761,818374.6543,3142943.65,2485425.522,2477394.053,1008019.215,4974469.846,4879704.092,2982022.624,2682344.399,1884483.997,4213081.263,6215628.232,524269.7525,5090582.029,45218316.46,2071042.225,2073736.36,3550517.847,2864015.736,3690614.841,5174234.894,3073954.172,3233207.272
"A1AG1_N33_H(7)N(5)S(2)F(2)_2",10692165.88,8661893.751,6158940.45,10048583.12,3611862.61,13743423.42,11891984.63,8453125.091,10317866.85,6784120.476,11768626.25,11065791.36,7325632.163,7651339.062,2039654.231,10676669.12,6162464.01,4194186.25,6980244.895,4796059.716,6283802.337,7059006.393,10565119.29,8394509.522,5186447.893,6138713.04,6348051.565,5851144.809,5627505.306,4904108.055,6546040.17,9084898.592,6846440.597,6848960.486
"A1AG1_N33_H(7)N(5)S(3)_1",3108647.364,4586404.166,3857288.468,5752406.786,5779216.867,7037366.916,11646472.73,3780835.947,3731104.451,5659806.903,16340643.6,11368252.54,4133610.064,3992040.302,2556188.974,14245299.78,4134201.052,3296044.048,4331662.466,6493873.706,6687767.623,9907966.41,21056610.38,13021813.79,4558835.857,5063490.183,7522760.321,5473213.645,8535969.731,5280617.643,2545271.773,14077571.73,7530709.142,8746466.836
"A1AG1_N33_H(7)N(5)S(3)_2",5263609.346,3001675.996,7124111.591,4154217.549,7055461.042,6629940.984,15814708.21,4693446.022,4971401.108,4368686.204,11240089.55,4531559.09,2946546.394,4727773.402,3383302.705,9649866.1,8651401.4,5161926.147,6881345.492,1710973.995,3227512.908,8036202.285,9549883.533,3427831.938,3757482.616,2478494.064,2216053.043,2106947.403,3848966.835,2543321.392,2930943.66,7753467.067,3919223.819,11194857.35
"A1AG1_N33_H(7)N(6)S(1)F(2)",7223333.232,3148425.713,1058254.87,2216800.585,1621265.742,459877.0831,11560398.97,3632695.77,5565255.655,4767489.035,2537302.818,932803.9748,3181668.855,4972573.149,4424435.342,1289141.551,3062698.632,3282665.869,7966455.164,140749.6213,4455478.331,4812220.896,9137832.067,366521.3166,6147102.969,1760089.556,326026.4791,1350584.923,5502169.205,8097107.623,9207901.103,4562172.022,7296817.806,8833648.158
"A1AG1_N33_H(7)N(6)S(1)F(5)",669401.7583,249826.8837,875573.2794,670639.2046,950246.0349,790501.2407,8538999.601,213991.145,450464.6535,786019.0422,707055.262,436524.4724,114798.0935,1257734.755,1010101.656,458546.7331,2005413.838,2939051.294,1513404.695,1080139.604,408704.806,566298.1506,1094740.97,775173.6951,2450361.552,674915.6335,170443.1619,235994.2972,1840251.293,2314960.371,94754.98927,1045948.673,1084206.657,2019108.338
"A1AG1_N33_H(7)N(6)S(2)",7415921.761,3910639.066,1396086.736,2123048.966,4038386.112,2091088.646,13189959.53,5644322.965,5579696.452,4785410.929,2432855.715,2838132.139,3152655.236,4761206.421,5381338.175,1340227.6,3719112.579,3445217.832,8781077.346,1686028.888,4897527.581,3270175.788,9356724.948,2645775.505,5707495.16,6565029.889,624481.2354,2977425.546,5266876.221,8802128.882,11141411.93,7132258.765,7285618.668,10073226.47
"A1AG1_N33_H(7)N(6)S(2)F(1)",624606.5455,759964.4017,1019252.51,1277438.935,183484.7859,1098826.793,5718827.608,770308.6355,1034411.295,663158.586,1893607.764,319551.667,1251090.877,992580.2118,1239005.109,380682.7174,2035035.439,1569636.023,1514763.491,1542614.653,1074979.59,1660895.211,1177450.44,1026650.132,3474087.464,316946.1265,243300.2348,861857.5454,1909694.525,2526033.151,383372.0656,969874.9329,1190755.263,1329683.455
"A1AG1_N33_H(7)N(6)S(2)F(2)",14297853.21,5098901.663,2078931.605,3183815.29,8045562.444,1524938.434,19534215.88,6922334.21,11845223.99,10883461.55,2473921.1,4155469.108,6904327.5,11497898.42,6502938.949,382074.7807,5293713.648,3070342.554,11582444.58,1810857.849,9279512.553,6716069.61,11969003.13,2546280.7,7681972.174,8195837.606,1447180.366,3905526.986,5896688.052,6661600.337,13552835.91,14689343.51,10044947.37,16569847.14
"A1AG1_N33_H(7)N(6)S(3)_1",11575886.06,5448918.09,2082475.194,4823194.769,7528383.27,4930043.485,24793969.26,7217608.087,12626050.42,10759085.06,3332640.155,4226474.46,4572067.048,11723783.26,6672459.027,4950478.262,7503375.477,3567540.394,12745524.96,1645381.74,8516129.26,7227593.19,11220268.35,1475332.865,7906314.383,7397749.953,1009362.877,4519920.892,7956928.497,10146971.41,21287643.94,16204365.59,13229573.81,20200478.64
"A1AG1_N33_H(7)N(6)S(3)_2",3037506.517,1117773.626,957213.765,2519030.351,1797869.205,1580855.042,6118600.942,978313.7433,3434394.854,3034273.47,2578255.696,744782.4206,748450.1143,3292844.462,683875.1697,2626627.272,2286735.106,468409.8915,3419206.866,602557.1637,995945.1076,1336794.179,1033009.709,2067255.106,616995.4531,1630625.613,814330.4916,712806.7,1609889.5,2563067.282,3805639.383,3659481.844,1720737.532,2662249.015
"A1AG1_N33_H(7)N(6)S(3)F(1)",862182.7819,1099906.431,2507206.05,2615725.768,654768.8297,3893138.686,17376954.5,1973055.556,2962536.269,3329941.304,4974544.755,1162679.838,1350920.276,3270164.788,6293365.55,445149.8312,6325086.708,9807323.357,4734241.353,3197278.205,2684426.324,3142602.513,3188546.22,2296990.267,6217722.524,1058102.789,10180476.24,541605.366,4076280.207,4432500.874,470415.6457,1066660.358,3559188.582,4896587.35
"A1AG1_N33_H(7)N(6)S(3)F(2)_1",1344337.418,2972733.521,1117322.798,7647024.959,1609916.653,2079604.916,25275288.11,2238659.592,4519883.444,6452791.331,4337624.522,1782101.985,3880710.258,4576202.107,1046854.574,1248151.516,4187924.719,10111955.52,6704974.267,933387.9842,3340997.444,3911434.221,5742248.77,3619935.287,2009842.075,1443328.816,1579635.044,3514363.336,5956978.828,4650030.339,7087882.143,4612461.092,4954506.327,4048621.413
"A1AG1_N33_H(7)N(6)S(3)F(2)_2",329391.5763,472355.101,533244.2274,212992.0048,146000.7703,369374.3037,49444.70368,392771.1731,279153.6305,315774.6932,916732.0261,249439.056,620079.1479,768045.7048,761430.0568,255870.5796,936456.1419,989195.0833,441184.464,515351.2989,908854.8516,944035.3596,604488.795,1113051.691,1340079.203,675641.2744,1616716.327,367405.8152,1042953.019,1294931.276,429957.5403,923651.7785,834433.2055,1042024.678
"A1AG1_N33_H(7)N(6)S(4)_1",264975.4621,2465077.283,1399598.529,804406.8453,1748599.262,3588580.213,26587929.16,1392192.711,5043969.522,4492532.789,4672153.472,901993.7028,2129712.657,1817078.112,4996453.597,1251859.537,8475754.093,1849594.915,7206445.407,2713755.718,3604755.512,5553193.3,5879102.815,3103379.061,5146964.464,1686637.684,1829346.697,1452089.765,5833145.013,6523046.076,5276415.77,3818523.212,4985469.805,3804179.715
"A1AG1_N33_H(7)N(6)S(4)_2",426743.85,781836.1278,2149284.908,1566415.913,153613.1303,2460415.156,2348369.776,780885.7307,2267395.587,2118057.387,491899.5905,80006.08642,864495.1005,1471564.802,888217.0515,143407.7079,1993359.779,1697063.214,1149729.834,4681176.492,491024.4564,1394472.149,2151283.697,1879125.351,1152441.109,123287.6143,4935761.949,599939.5978,923627.7694,989364.4127,343996.5139,582805.6972,1457189.347,1325016.903
"A1AG1_N33_H(7)N(6)S(4)F(1)",2056452.6,4623523.847,1957960.465,1243749.269,4145225.572,685379.8048,11271428.37,2566133.33,2670771.865,7679486.276,1684557.794,4087768.495,4598679.606,4960225.211,6599602.367,2918731.477,2408320.999,2658684.535,279601.5863,25552508.79,3110570.487,545844.2032,191302.5629,5040858.352,787510.6931,14815109.2,1921142.85,2603020.395,993361.8567,3890196.003,729462.2118,800463.6035,1168357.81,126830.8712
"A1AG1_N33_H(8)N(8)S(3)F(2)",2748482.186,4532401.337,2194980.526,7356938.839,304707.6718,6150372.98,5302848.147,141018.0564,4327789.638,1087584.826,1279637.434,5736151.06,4031955.227,2600211.801,2515008.845,565244.9303,536624.2069,1689209.295,3846308.4,1031045.085,214148.0309,1822588.164,8155133.524,4901649.37,671895.9698,546663.9741,3774188.809,3245481.892,1503567.736,1539279.791,5208383.27,3059770.616,2783628.628,2305415.061
"A1AG1_N33_H(8)N(8)S(4)",705108.6547,2975837.564,4112284.252,8311914.031,123141.1674,6207694.298,4730564.014,1533442.218,3801793.686,3333599.438,6164871.626,6450158.428,3739764.717,2138562.567,2075404.991,1185813.964,2303191.817,1720886.051,3877054.247,1332460.184,2101419.346,1614142.501,7838279.732,4779488.81,1860870.957,1226402.727,3582667.527,2866729.185,4053512.277,1360044.882,2200081.776,3709390.958,2672446.134,1734854.109
"A1AG1_N56/N72_H(11)N(9)",712650.0268,604859.0799,362769.9165,1372039.036,1091886.058,1986319.42,1257692.594,565142.01,711637.4496,540034.6316,4885481.55,1021323.78,716982.2659,3674412.646,588842.1247,793173.3033,729062.2053,642943.5237,1341642.04,246085.2677,1341737.548,495212.5418,446606.6337,1029450.103,1962331.552,742634.1095,376542.5194,644460.9808,390470.6657,419097.3788,722316.5256,1630039.443,795541.2623,706579.5585
